,轮次,时间,主队红牌,主队名称,主队名次,比分,半场比分,全场让球,半场让球,全场大小,半场大小,客队红牌,客队名称,客队名次,主队得分,客队得分,主队半场得分,客队半场得分,主队结果,比赛日期
2663,38,2016-05-16 01:30,0,希洪竞技,18,2-0,1-0,半球,半球,2.5/3,1,0,比利亚雷亚尔,4,2,0,1,0,2,20160516
2664,38,2016-05-16 01:30,0,巴列卡诺,19,3-1,2-0,半/一,半/一,3/3.5,1.5,0,莱万特,20,3,1,2,0,2,20160516
2665,38,2016-05-16 01:30,0,皇家贝蒂斯,14,2-1,0-0,平/半,平/半,2.5/3,1/1.5,1,赫塔菲,17,2,1,0,0,2,20160516
2667,1,2013-08-18 01:00,0,皇家社会,4,2-0,1-0,平/半,平/半,2.5,1,0,赫塔菲,10,2,0,1,0,2,20130818
2668,1,2013-08-18 03:00,0,瓦拉多利德,14,1-2,1-1,平手,平手,2.5,1,0,毕尔巴鄂竞技,12,1,2,1,1,1,20130818
2669,1,2013-08-18 05:00,0,巴伦西亚,5,1-0,0-0,平/半,平/半,2.5/3,1,0,马拉加,6,1,0,0,0,2,20130818
2670,1,2013-08-19 01:00,0,巴塞罗那,1,7-0,6-0,一/球半,一/球半,3.5/4,1.5/2,0,莱万特,11,7,0,6,0,2,20130819
2671,1,2013-08-19 03:00,0,皇家马德里,2,2-1,1-1,一球,一球,3.5,1.5,0,皇家贝蒂斯,7,2,1,1,1,2,20130819
2672,1,2013-08-19 03:00,0,奥萨苏纳,16,1-2,0-2,平/半,平/半,2/2.5,0.5/1,0,格拉那达,15,1,2,0,2,1,20130819
2673,1,2013-08-19 05:00,0,塞维利亚,9,1-3,1-1,平手,平手,2.5,1,0,马德里竞技,3,1,3,1,1,1,20130819
2674,1,2013-08-20 02:00,0,巴列卡诺,8,3-0,2-0,平/半,平/半,2.5,1,0,艾尔切,西乙1,3,0,2,0,2,20130820
2675,1,2013-08-20 04:00,0,阿尔梅里亚,西乙3,2-3,1-0,平手,平手,2/2.5,0.5/1,0,比利亚雷亚尔,西乙2,2,3,1,0,1,20130820
2676,1,2013-08-20 04:00,0,塞尔塔,17,2-2,1-0,平/半,平/半,2/2.5,0.5/1,0,西班牙人,13,2,2,1,0,0,20130820
2677,2,2013-08-24 02:00,0,赫塔菲,18,2-2,1-2,平/半,平/半,2.5,1,0,阿尔梅里亚,12,2,2,1,2,0,20130824
2678,2,2013-08-24 04:00,0,毕尔巴鄂竞技,8,2-0,1-0,平/半,平/半,2.5,1,0,奥萨苏纳,14,2,0,1,0,2,20130824
2679,2,2013-08-25 01:00,0,艾尔切,19,1-1,1-0,平手,平手,2.5,1,0,皇家社会,4,1,1,1,0,0,20130825
2680,2,2013-08-25 03:00,0,西班牙人,11,3-1,1-1,平手,平手,2.5,1,0,巴伦西亚,9,3,1,1,1,2,20130825
2681,2,2013-08-25 05:00,0,比利亚雷亚尔,5,2-1,1-1,平/半,平/半,2.5,1,0,瓦拉多利德,13,2,1,1,1,2,20130825
2682,2,2013-08-26 01:00,0,马德里竞技,6,5-0,3-0,半球,半球,2.5/3,1/1.5,0,巴列卡诺,5,5,0,3,0,2,20130826
2683,2,2013-08-26 03:00,0,莱万特,20,0-0,0-0,平手,平手,2.5,1,0,塞维利亚,18,0,0,0,0,0,20130826
2684,2,2013-08-26 03:00,0,马拉加,17,0-1,0-1,半/一,半/一,3/3.5,1.5,0,巴塞罗那,4,0,1,0,1,1,20130826
2685,2,2013-08-26 05:00,0,皇家贝蒂斯,15,1-2,0-0,平/半,平/半,2.5,1,1,塞尔塔,11,1,2,0,0,1,20130826
2686,2,2013-08-27 03:00,0,格拉那达,8,0-1,0-1,半/一,半/一,3/3.5,1.5,0,皇家马德里,9,0,1,0,1,1,20130827
2687,3,2013-08-31 05:00,1,巴列卡诺,11,1-2,0-1,平/半,平/半,2.5,1,0,莱万特,16,1,2,0,1,1,20130831
2688,3,2013-08-31 05:00,1,阿尔梅里亚,12,2-2,2-1,平/半,平/半,2.5,1,0,艾尔切,15,2,2,2,1,0,20130831
2689,3,2013-09-01 01:00,0,塞尔塔,8,1-1,1-0,平/半,平/半,2/2.5,1,0,格拉那达,10,1,1,1,0,0,20130901
2690,3,2013-09-01 03:00,0,瓦拉多利德,18,1-0,0-0,平/半,平/半,2.5,1,0,赫塔菲,15,1,0,0,0,2,20130901
2691,3,2013-09-01 05:00,0,奥萨苏纳,20,0-3,0-2,平手,平手,2/2.5,1,0,比利亚雷亚尔,4,0,3,0,2,1,20130901
2692,3,2013-09-01 18:00,0,皇家马德里,5,3-1,2-0,一球,一球,3.5/4,1.5/2,0,毕尔巴鄂竞技,4,3,1,2,0,2,20130901
2693,3,2013-09-01 23:00,0,西班牙人,7,0-0,0-0,平/半,平/半,2.5,1,0,皇家贝蒂斯,18,0,0,0,0,0,20130901
2694,3,2013-09-02 01:00,0,皇家社会,8,1-2,0-1,平手,平手,2.5,1,0,马德里竞技,3,1,2,0,1,1,20130902
2695,3,2013-09-02 03:00,0,塞维利亚,16,2-2,1-1,平/半,平/半,2.5,1,1,马拉加,19,2,2,1,1,0,20130902
2696,3,2013-09-02 03:00,0,巴伦西亚,12,2-3,2-3,半球,半球,3/3.5,1.5,0,巴塞罗那,2,2,3,2,3,1,20130902
2697,4,2013-09-14 22:00,0,马德里竞技,2,4-2,2-1,半/一,半/一,3,1/1.5,0,阿尔梅里亚,14,4,2,2,1,2,20130914
2698,4,2013-09-14 23:59,0,莱万特,10,0-0,0-0,平手,平手,2/2.5,1,0,皇家社会,8,0,0,0,0,0,20130914
2699,4,2013-09-15 02:00,0,巴塞罗那,1,3-2,1-0,一球,一球,3.5,1.5,0,塞维利亚,15,3,2,1,0,2,20130915
2700,4,2013-09-15 04:00,0,比利亚雷亚尔,3,2-2,1-1,半球,半球,3/3.5,1/1.5,0,皇家马德里,4,2,2,1,1,0,20130915
2701,4,2013-09-15 18:00,1,格拉那达,10,0-1,0-0,平手,平手,2/2.5,0.5/1,0,西班牙人,6,0,1,0,0,1,20130915
2702,4,2013-09-15 23:00,0,赫塔菲,19,2-1,1-1,平/半,平/半,2/2.5,1,0,奥萨苏纳,20,2,1,1,1,2,20130915
2703,4,2013-09-16 01:00,0,马拉加,17,5-0,2-0,平/半,平/半,2.5,1,0,巴列卡诺,13,5,0,2,0,2,20130916
2704,4,2013-09-16 03:00,0,皇家贝蒂斯,18,3-1,3-0,平手,平手,2.5,1,0,巴伦西亚,12,3,1,3,0,2,20130916
2705,4,2013-09-17 02:00,0,艾尔切,19,0-0,0-0,平手,平手,2/2.5,1,0,瓦拉多利德,14,0,0,0,0,0,20130917
2706,4,2013-09-17 04:00,0,毕尔巴鄂竞技,6,3-2,1-1,平/半,平/半,2.5,1,0,塞尔塔,7,3,2,1,1,2,20130917
2707,5,2013-09-21 03:00,0,奥萨苏纳,20,2-1,1-0,平/半,平/半,2/2.5,1,0,艾尔切,15,2,1,1,0,2,20130921
2708,5,2013-09-21 22:00,0,皇家社会,7,0-0,0-0,平/半,平/半,2.5/3,1,0,马拉加,10,0,0,0,0,0,20130921
2709,5,2013-09-21 23:59,1,阿尔梅里亚,19,2-2,1-0,平/半,平/半,2.5,1,0,莱万特,9,2,2,1,0,0,20130921
2710,5,2013-09-22 02:00,0,巴列卡诺,18,0-4,0-1,半/一,半/一,3/3.5,1/1.5,0,巴塞罗那,1,0,4,0,1,1,20130922
2711,5,2013-09-22 04:00,0,瓦拉多利德,13,0-2,0-0,平/半,平/半,2.5,1,0,马德里竞技,2,0,2,0,0,1,20130922
2712,5,2013-09-22 18:00,0,皇家贝蒂斯,11,0-0,0-0,平/半,平/半,2.5,1,0,格拉那达,12,0,0,0,0,0,20130922
2713,5,2013-09-22 23:00,0,塞尔塔,10,0-0,0-0,平手,平手,2/2.5,1,0,比利亚雷亚尔,3,0,0,0,0,0,20130922
2714,5,2013-09-23 01:00,0,皇家马德里,4,4-1,2-1,一球,一球,3.5/4,1.5,1,赫塔菲,13,4,1,2,1,2,20130923
2715,5,2013-09-23 03:00,0,巴伦西亚,16,3-1,1-0,平/半,平/半,2.5,1,0,塞维利亚,20,3,1,1,0,2,20130923
2716,5,2013-09-24 04:00,0,西班牙人,6,3-2,1-1,平手,平手,2.5,1,0,毕尔巴鄂竞技,5,3,2,1,1,2,20130924
2717,6,2013-09-25 02:00,0,巴塞罗那,1,4-1,3-0,一球,一球,3.5/4,1.5/2,0,皇家社会,7,4,1,3,0,2,20130925
2718,6,2013-09-25 02:00,0,莱万特,10,1-1,1-1,平/半,平/半,2/2.5,1,1,瓦拉多利德,14,1,1,1,1,0,20130925
2719,6,2013-09-25 04:00,0,马拉加,11,2-0,0-0,平/半,平/半,2.5/3,1/1.5,0,阿尔梅里亚,16,2,0,0,0,2,20130925
2720,6,2013-09-25 04:00,0,马德里竞技,2,2-1,2-1,半/一,半/一,3,1/1.5,0,奥萨苏纳,18,2,1,2,1,2,20130925
2721,6,2013-09-26 02:00,0,格拉那达,13,0-1,0-0,平手,平手,2.5,1,0,巴伦西亚,10,0,1,0,0,1,20130926
2722,6,2013-09-26 02:00,0,塞维利亚,20,4-1,1-0,半球,半球,2.5/3,1/1.5,2,巴列卡诺,19,4,1,1,0,2,20130926
2723,6,2013-09-26 04:00,0,艾尔切,16,1-2,0-0,半球,半球,3/3.5,1.5,0,皇家马德里,3,1,2,0,0,1,20130926
2724,6,2013-09-27 02:00,0,毕尔巴鄂竞技,6,2-1,0-0,平/半,平/半,2.5,1,0,皇家贝蒂斯,12,2,1,0,0,2,20130927
2725,6,2013-09-27 04:00,0,赫塔菲,16,2-0,1-0,平/半,平/半,2/2.5,0.5/1,0,塞尔塔,10,2,0,1,0,2,20130927
2726,6,2013-09-27 04:00,0,比利亚雷亚尔,4,2-1,1-0,平/半,平/半,2.5,1,0,西班牙人,5,2,1,1,0,2,20130927
2727,7,2013-09-28 03:00,0,瓦拉多利德,15,2-2,0-1,平手,平手,2/2.5,0.5/1,0,马拉加,8,2,2,0,1,0,20130928
2728,7,2013-09-28 22:00,0,巴伦西亚,8,1-0,1-0,半球,半球,2.5/3,1/1.5,0,巴列卡诺,20,1,0,1,0,2,20130928
2729,7,2013-09-28 23:59,0,阿尔梅里亚,17,0-2,0-1,一球,一球,3.5/4,1.5,0,巴塞罗那,1,0,2,0,1,1,20130928
2730,7,2013-09-29 02:00,0,皇家社会,12,1-1,0-1,平/半,平/半,2.5,1,1,塞维利亚,15,1,1,0,1,0,20130929
2731,7,2013-09-29 04:00,0,皇家马德里,3,0-1,0-1,半球,半球,3/3.5,1.5,0,马德里竞技,2,0,1,0,1,1,20130929
2732,7,2013-09-29 18:00,1,奥萨苏纳,19,0-1,0-0,平/半,平/半,2/2.5,0.5/1,0,莱万特,11,0,1,0,0,1,20130929
2733,7,2013-09-29 23:00,0,塞尔塔,13,0-1,0-0,平/半,平/半,2/2.5,1,0,艾尔切,17,0,1,0,0,1,20130929
2734,7,2013-09-30 01:00,0,西班牙人,7,0-2,0-0,平/半,平/半,2/2.5,1,0,赫塔菲,10,0,2,0,0,1,20130930
2735,7,2013-09-30 03:00,0,皇家贝蒂斯,15,1-0,1-0,平手,平手,2.5,1,0,比利亚雷亚尔,4,1,0,1,0,2,20130930
2736,7,2013-10-01 04:00,0,格拉那达,17,2-0,0-0,平手,平手,2.5,1,0,毕尔巴鄂竞技,5,2,0,0,0,2,20131001
2737,8,2013-10-05 02:00,0,比利亚雷亚尔,4,3-0,1-0,半球,半球,2.5,1,0,格拉那达,12,3,0,1,0,2,20131005
2738,8,2013-10-05 04:00,0,马拉加,10,0-1,0-1,平/半,平/半,2.5,1,0,奥萨苏纳,19,0,1,0,1,1,20131005
2739,8,2013-10-05 22:00,0,艾尔切,17,2-1,1-0,平手,平手,2/2.5,0.5/1,1,西班牙人,7,2,1,1,0,2,20131005
2740,8,2013-10-05 23:59,0,巴列卡诺,20,1-0,0-0,平/半,平/半,2.5,1,0,皇家社会,13,1,0,0,0,2,20131005
2741,8,2013-10-06 02:00,0,莱万特,9,2-3,0-0,半球,半球,3/3.5,1/1.5,0,皇家马德里,4,2,3,0,0,1,20131006
2742,8,2013-10-06 04:00,0,巴塞罗那,1,4-1,1-1,一/球半,一/球半,3.5/4,1.5/2,0,瓦拉多利德,16,4,1,1,1,2,20131006
2743,8,2013-10-06 18:00,0,马德里竞技,2,2-1,1-0,半/一,半/一,3,1/1.5,0,塞尔塔,15,2,1,1,0,2,20131006
2744,8,2013-10-06 23:00,0,塞维利亚,14,2-1,1-1,半球,半球,3,1/1.5,0,阿尔梅里亚,19,2,1,1,1,2,20131006
2745,8,2013-10-07 01:00,0,赫塔菲,8,3-1,3-0,平手,平手,2.5,1,0,皇家贝蒂斯,11,3,1,3,0,2,20131007
2746,8,2013-10-07 03:00,0,毕尔巴鄂竞技,5,1-1,0-1,平/半,平/半,2.5,1,0,巴伦西亚,6,1,1,0,1,0,20131007
2747,9,2013-10-19 22:00,0,皇家马德里,3,2-0,0-0,半/一,半/一,3.5/4,1.5,0,马拉加,10,2,0,0,0,2,20131019
2748,9,2013-10-19 23:59,0,巴伦西亚,7,1-2,0-1,平/半,平/半,2.5/3,1,0,皇家社会,15,1,2,0,1,1,20131019
2749,9,2013-10-20 02:00,0,奥萨苏纳,18,0-0,0-0,半/一,半/一,3/3.5,1.5,0,巴塞罗那,1,0,0,0,0,0,20131020
2750,9,2013-10-20 04:00,0,西班牙人,8,1-0,0-0,平/半,平/半,2.5,1,0,马德里竞技,2,1,0,0,0,2,20131020
2751,9,2013-10-20 18:00,1,格拉那达,15,0-2,0-0,平/半,平/半,2/2.5,0.5/1,0,赫塔菲,6,0,2,0,0,1,20131020
2752,9,2013-10-20 23:00,0,阿尔梅里亚,20,0-1,0-0,平/半,平/半,2.5/3,1,1,巴列卡诺,19,0,1,0,0,1,20131020
2753,9,2013-10-21 01:00,0,皇家贝蒂斯,14,1-2,1-2,平/半,平/半,2.5,1,1,艾尔切,13,1,2,1,2,1,20131021
2754,9,2013-10-21 03:00,0,瓦拉多利德,18,2-2,0-2,平手,平手,2.5,1,0,塞维利亚,12,2,2,0,2,0,20131021
2755,9,2013-10-22 02:00,0,塞尔塔,19,0-1,0-0,平/半,平/半,2/2.5,0.5/1,0,莱万特,12,0,1,0,0,1,20131022
2756,9,2013-10-22 04:00,0,毕尔巴鄂竞技,7,2-0,2-0,平手,平手,2.5,1,1,比利亚雷亚尔,4,2,0,2,0,2,20131022
2757,10,2013-10-26 03:00,0,巴列卡诺,14,0-3,0-2,平/半,平/半,2.5,1,0,瓦拉多利德,17,0,3,0,2,1,20131026
2758,10,2013-10-26 22:00,0,马拉加,14,0-5,0-2,平/半,平/半,2.5,1,0,塞尔塔,19,0,5,0,2,1,20131026
2759,10,2013-10-26 23:59,0,巴塞罗那,1,2-1,1-0,平/半,平/半,3,1/1.5,0,皇家马德里,3,2,1,1,0,2,20131026
2760,10,2013-10-27 02:00,0,艾尔切,10,0-1,0-1,平/半,平/半,2/2.5,0.5/1,0,格拉那达,17,0,1,0,1,1,20131027
2761,10,2013-10-27 04:00,0,莱万特,9,3-0,2-0,平/半,平/半,2/2.5,0.5/1,0,西班牙人,7,3,0,2,0,2,20131027
2762,10,2013-10-27 19:00,0,塞维利亚,12,2-1,0-0,半球,半球,2.5/3,1/1.5,1,奥萨苏纳,19,2,1,0,0,2,20131027
2763,10,2013-10-27 23:59,0,比利亚雷亚尔,4,4-1,2-0,平手,平手,2.5/3,1,0,巴伦西亚,9,4,1,2,0,2,20131027
2764,10,2013-10-28 02:00,0,皇家社会,13,3-0,1-0,平/半,平/半,2.5/3,1,0,阿尔梅里亚,20,3,0,1,0,2,20131028
2765,10,2013-10-28 04:00,0,马德里竞技,2,5-0,1-0,半/一,半/一,3,1/1.5,0,皇家贝蒂斯,18,5,0,1,0,2,20131028
2766,10,2013-10-29 05:00,0,赫塔菲,5,0-1,0-1,平手,平手,2/2.5,0.5/1,0,毕尔巴鄂竞技,6,0,1,0,1,1,20131029
2767,11,2013-10-30 03:00,0,西班牙人,8,0-0,0-0,平手,平手,2/2.5,1,0,马拉加,16,0,0,0,0,0,20131030
2768,11,2013-10-30 05:00,0,塞尔塔,15,0-3,0-1,半/一,半/一,3.5,1.5,0,巴塞罗那,1,0,3,0,1,1,20131030
2769,11,2013-10-31 03:00,0,瓦拉多利德,14,2-2,0-1,平手,平手,2.5,1,0,皇家社会,9,2,2,0,1,0,20131031
2770,11,2013-10-31 03:00,0,巴伦西亚,11,1-2,1-0,半球,半球,3,1/1.5,0,阿尔梅里亚,20,1,2,1,0,1,20131031
2771,11,2013-10-31 05:00,1,奥萨苏纳,19,3-1,2-0,平/半,平/半,2/2.5,1,0,巴列卡诺,17,3,1,2,0,2,20131031
2772,11,2013-10-31 05:00,0,皇家马德里,3,7-3,3-2,半/一,半/一,3.5,1.5,1,塞维利亚,10,7,3,3,2,2,20131031
2773,11,2013-11-01 03:00,1,比利亚雷亚尔,4,0-2,0-1,平/半,平/半,2.5,1,0,赫塔菲,6,0,2,0,1,1,20131101
2774,11,2013-11-01 03:00,0,格拉那达,13,1-2,0-1,平/半,平/半,2.5,1,1,马德里竞技,2,1,2,0,1,1,20131101
2775,11,2013-11-01 05:00,1,皇家贝蒂斯,18,0-0,0-0,平/半,平/半,2/2.5,1,0,莱万特,7,0,0,0,0,0,20131101
2776,11,2013-11-01 05:00,0,毕尔巴鄂竞技,5,2-2,0-1,平/半,平/半,2.5/3,1,0,艾尔切,12,2,2,0,1,0,20131101
2777,12,2013-11-02 04:00,0,巴塞罗那,1,1-0,0-0,一球,一球,3.5/4,1.5,0,西班牙人,8,1,0,0,0,2,20131102
2778,12,2013-11-02 23:00,0,皇家社会,9,5-0,1-0,平/半,平/半,2.5,1,1,奥萨苏纳,16,5,0,1,0,2,20131102
2779,12,2013-11-03 01:00,0,阿尔梅里亚,20,1-0,1-0,平/半,平/半,2.5,1,1,瓦拉多利德,13,1,0,1,0,2,20131103
2780,12,2013-11-03 03:00,0,巴列卡诺,19,2-3,0-2,半/一,半/一,3/3.5,1.5,0,皇家马德里,3,2,3,0,2,1,20131103
2781,12,2013-11-03 05:00,0,塞维利亚,11,0-1,0-0,半球,半球,3,1/1.5,0,塞尔塔,17,0,1,0,0,1,20131103
2782,12,2013-11-03 19:00,0,赫塔菲,6,0-1,0-1,平手,平手,2.5,1,0,巴伦西亚,12,0,1,0,1,1,20131103
2783,12,2013-11-03 23:59,0,马德里竞技,2,2-0,2-0,半/一,半/一,3,1/1.5,1,毕尔巴鄂竞技,5,2,0,2,0,2,20131103
2784,12,2013-11-04 02:00,0,莱万特,8,0-1,0-0,平/半,平/半,2/2.5,0.5/1,0,格拉那达,15,0,1,0,0,1,20131104
2785,12,2013-11-04 04:00,0,马拉加,16,3-2,1-1,平/半,平/半,2.5,1,0,皇家贝蒂斯,18,3,2,1,1,2,20131104
2786,12,2013-11-05 05:00,0,艾尔切,13,0-1,0-0,平手,平手,2.5,1,0,比利亚雷亚尔,4,0,1,0,0,1,20131105
2787,13,2013-11-09 03:00,0,奥萨苏纳,17,0-1,0-1,平/半,平/半,2.5,1,0,阿尔梅里亚,19,0,1,0,1,1,20131109
2788,13,2013-11-09 05:00,0,格拉那达,11,3-1,0-0,平手,平手,2/2.5,0.5/1,0,马拉加,12,3,1,0,0,2,20131109
2789,13,2013-11-09 23:00,0,皇家马德里,3,5-1,4-0,一球,一球,3.5/4,1.5,0,皇家社会,7,5,1,4,0,2,20131109
2790,13,2013-11-10 01:00,0,赫塔菲,6,1-1,1-0,平/半,平/半,2.5,1,0,艾尔切,13,1,1,1,0,0,20131110
2791,13,2013-11-10 03:00,1,毕尔巴鄂竞技,5,2-1,0-1,平/半,平/半,2.5,1,0,莱万特,9,2,1,0,1,2,20131110
2792,13,2013-11-10 05:00,0,塞尔塔,15,0-2,0-1,平/半,平/半,2/2.5,1,0,巴列卡诺,20,0,2,0,1,1,20131110
2793,13,2013-11-10 19:00,1,西班牙人,11,1-3,1-2,平手,平手,2.5,1,0,塞维利亚,14,1,3,1,2,1,20131110
2794,13,2013-11-10 23:59,0,巴伦西亚,10,2-2,1-1,平/半,平/半,2.5/3,1,0,瓦拉多利德,18,2,2,1,1,0,20131110
2795,13,2013-11-11 02:00,0,比利亚雷亚尔,4,1-1,0-1,平手,平手,2.5/3,1,0,马德里竞技,2,1,1,0,1,0,20131111
2796,13,2013-11-11 04:00,0,皇家贝蒂斯,20,1-4,0-2,半/一,半/一,3/3.5,1/1.5,0,巴塞罗那,1,1,4,0,2,1,20131111
2797,14,2013-11-23 04:00,0,瓦拉多利德,15,0-1,0-0,平/半,平/半,2/2.5,0.5/1,0,奥萨苏纳,19,0,1,0,0,1,20131123
2798,14,2013-11-23 23:00,0,巴塞罗那,1,4-0,2-0,一球,一球,3/3.5,1.5,1,格拉那达,8,4,0,2,0,2,20131123
2799,14,2013-11-24 01:00,0,皇家社会,7,4-3,1-2,平/半,平/半,2.5,1,1,塞尔塔,16,4,3,1,2,2,20131124
2800,14,2013-11-24 03:00,0,阿尔梅里亚,17,0-5,0-1,半/一,半/一,3.5,1.5,0,皇家马德里,3,0,5,0,1,1,20131124
2801,14,2013-11-24 05:00,0,马德里竞技,2,7-0,2-0,半/一,半/一,3,1/1.5,1,赫塔菲,6,7,0,2,0,2,20131124
2802,14,2013-11-24 19:00,1,莱万特,9,0-3,0-1,平/半,平/半,2/2.5,1,0,比利亚雷亚尔,4,0,3,0,1,1,20131124
2803,14,2013-11-24 23:59,1,巴列卡诺,19,1-4,0-1,平手,平手,2/2.5,1,0,西班牙人,12,1,4,0,1,1,20131124
2804,14,2013-11-25 02:00,0,艾尔切,13,2-1,0-0,平手,平手,2/2.5,1,0,巴伦西亚,8,2,1,0,0,2,20131125
2805,14,2013-11-25 04:00,0,塞维利亚,11,4-0,2-0,平/半,平/半,2.5/3,1/1.5,1,皇家贝蒂斯,20,4,0,2,0,2,20131125
2806,14,2013-11-26 05:00,1,马拉加,14,1-2,1-0,平手,平手,2.5,1,0,毕尔巴鄂竞技,5,1,2,1,0,1,20131126
2807,15,2013-11-30 03:00,0,赫塔菲,7,1-0,0-0,平/半,平/半,2/2.5,0.5/1,0,莱万特,13,1,0,0,0,2,20131130
2808,15,2013-11-30 03:30,0,比利亚雷亚尔,4,1-1,1-0,平/半,平/半,2.5,1,0,马拉加,14,1,1,1,0,0,20131130
2809,15,2013-11-30 23:00,0,艾尔切,10,0-2,0-0,平/半,平/半,2.5,1,0,马德里竞技,2,0,2,0,0,1,20131130
2810,15,2013-12-01 01:00,0,塞尔塔,16,3-1,1-1,平/半,平/半,2/2.5,1,0,阿尔梅里亚,18,3,1,1,1,2,20131201
2811,15,2013-12-01 03:00,0,皇家马德里,3,4-0,2-0,一/球半,一/球半,3.5/4,1.5,0,瓦拉多利德,17,4,0,2,0,2,20131201
2812,15,2013-12-01 05:00,0,西班牙人,9,1-2,1-0,平手,平手,2.5,1,0,皇家社会,7,1,2,1,0,1,20131201
2813,15,2013-12-01 19:00,0,皇家贝蒂斯,20,2-2,1-0,平/半,平/半,2.5,1,0,巴列卡诺,19,2,2,1,0,0,20131201
2814,15,2013-12-01 23:59,0,格拉那达,12,1-2,0-1,平手,平手,2.5,1,0,塞维利亚,8,1,2,0,1,1,20131201
2815,15,2013-12-02 02:00,0,巴伦西亚,10,3-0,1-0,半球,半球,2.5,1,1,奥萨苏纳,16,3,0,1,0,2,20131202
2816,15,2013-12-02 04:00,0,毕尔巴鄂竞技,5,1-0,0-0,平/半,平/半,3/3.5,1/1.5,0,巴塞罗那,1,1,0,0,0,2,20131202
2817,16,2013-12-14 04:00,0,莱万特,13,2-1,1-1,平/半,平/半,2/2.5,0.5/1,0,艾尔切,11,2,1,1,1,2,20131214
2818,16,2013-12-14 23:00,1,奥萨苏纳,16,2-2,2-1,半/一,半/一,3.5,1.5,1,皇家马德里,3,2,2,2,1,0,20131214
2819,16,2013-12-15 01:00,1,巴列卡诺,17,0-2,0-1,平/半,平/半,2/2.5,1,0,格拉那达,13,0,2,0,1,1,20131215
2820,16,2013-12-15 03:00,0,巴塞罗那,1,2-1,1-0,半/一,半/一,3/3.5,1/1.5,0,比利亚雷亚尔,5,2,1,1,0,2,20131215
2821,16,2013-12-15 05:00,0,马拉加,15,1-0,0-0,平/半,平/半,2.5,1,0,赫塔菲,7,1,0,0,0,2,20131215
2822,16,2013-12-15 19:00,0,阿尔梅里亚,19,0-0,0-0,平手,平手,2.5,1,0,西班牙人,12,0,0,0,0,0,20131215
2823,16,2013-12-15 23:59,0,皇家社会,6,5-1,1-1,平/半,平/半,2.5,1,0,皇家贝蒂斯,20,5,1,1,1,2,20131215
2824,16,2013-12-16 02:00,0,塞维利亚,8,1-1,1-1,平/半,平/半,2.5/3,1,0,毕尔巴鄂竞技,4,1,1,1,1,0,20131216
2825,16,2013-12-16 04:00,0,马德里竞技,2,3-0,0-0,半球,半球,2.5/3,1,0,巴伦西亚,9,3,0,0,0,2,20131216
2826,16,2013-12-17 05:00,0,瓦拉多利德,19,3-0,0-0,平/半,平/半,2/2.5,1,1,塞尔塔,15,3,0,0,0,2,20131217
2827,17,2013-12-21 03:30,1,艾尔切,14,0-1,0-1,平手,平手,2/2.5,0.5/1,0,马拉加,13,0,1,0,1,1,20131221
2828,17,2013-12-21 23:00,0,比利亚雷亚尔,5,1-2,0-1,平/半,平/半,2.5,1,1,塞维利亚,7,1,2,0,1,1,20131221
2829,17,2013-12-22 01:00,0,皇家贝蒂斯,20,0-1,0-1,平/半,平/半,2.5,1,0,阿尔梅里亚,18,0,1,0,1,1,20131222
2830,17,2013-12-22 03:00,0,马德里竞技,2,3-2,1-1,半/一,半/一,3,1/1.5,1,莱万特,12,3,2,1,1,2,20131222
2831,17,2013-12-22 05:00,0,格拉那达,11,1-3,1-2,平手,平手,2.5,1,0,皇家社会,6,1,3,1,2,1,20131222
2832,17,2013-12-22 19:00,0,西班牙人,13,4-2,2-0,平/半,平/半,2/2.5,0.5/1,0,瓦拉多利德,17,4,2,2,0,2,20131222
2833,17,2013-12-22 23:59,0,赫塔菲,8,2-5,2-3,半球,半球,3,1/1.5,0,巴塞罗那,2,2,5,2,3,1,20131222
2834,17,2013-12-23 02:00,0,毕尔巴鄂竞技,4,2-1,1-0,平/半,平/半,2.5,1,0,巴列卡诺,19,2,1,1,0,2,20131223
2835,17,2013-12-23 04:00,0,巴伦西亚,10,2-3,1-2,半球,半球,3/3.5,1/1.5,0,皇家马德里,3,2,3,1,2,1,20131223
2836,17,2013-12-23 04:00,0,塞尔塔,16,1-1,1-1,平/半,平/半,2.5,1,0,奥萨苏纳,18,1,1,1,1,0,20131223
2837,18,2014-01-04 23:00,0,马拉加,10,0-1,0-0,半球,半球,2.5,1,0,马德里竞技,2,0,1,0,0,1,20140104
2838,18,2014-01-05 01:00,0,瓦拉多利德,17,0-0,0-0,平手,平手,2.5,1,0,皇家贝蒂斯,20,0,0,0,0,0,20140105
2839,18,2014-01-05 03:00,0,巴伦西亚,11,2-0,1-0,半球,半球,2.5,1,0,莱万特,13,2,0,1,0,2,20140105
2840,18,2014-01-05 05:00,0,阿尔梅里亚,16,3-0,2-0,平手,平手,2/2.5,1,0,格拉那达,12,3,0,2,0,2,20140105
2841,18,2014-01-05 19:00,0,塞维利亚,7,3-0,1-0,半球,半球,2.5/3,1/1.5,0,赫塔菲,9,3,0,1,0,2,20140105
2842,18,2014-01-05 23:00,0,巴塞罗那,2,4-0,2-0,一/球半,一/球半,3.5/4,1.5,0,艾尔切,15,4,0,2,0,2,20140105
2843,18,2014-01-06 01:00,0,奥萨苏纳,18,1-0,1-0,平手,平手,2/2.5,1,0,西班牙人,10,1,0,1,0,2,20140106
